Invoice_ID,Customer_ID,Customer_Name,Customer_Type,Industry,Region,Country,City,Email,Phone,Registration_Date,Account_Status,Payment_Terms,Credit_Limit,Account_Manager,Contract_ID,Service_Type,Plan_Name,Unit_Price,Estimated_Usage,Contract_Price,Discount_Allowed,Tax_Rate,Billing_Cycle,Contract_Duration,SLA_Level,Billing_Month,Billing_Year,Actual_Usage,Billed_Usage,Peak_Usage,OffPeak_Usage,Expected_Amount,Invoice_Date,Due_Date,Currency,Invoice_Status,Payment_Status,Invoice_Version,Tax_Expected,Tax_Billed,Discount_Applied,Discount_Amount,Billed_Amount,Missing_GST,Usage_Mismatch,Extra_Discount,Wrong_Pricing,Missing_Charge,Duplicate_Invoice,Contract_Violation,Late_Billing,Leakage,Leakage_Type,Leakage_Amount
INV005426,CUST00389,Davis-Lang,SMB,Finance,South,Singapore,Joshuastad,xmiller@snyder-williams.com,001-377-715-9103x002,2025-04-20,Active,Net 30,427869,Rahul Sharma,CON00154,Internet,Fiber 300,10,774,27770,15,18,Yearly,36,Gold,5,2026,2777,2777,2927,2730,27770,2025-11-19,2025-12-19,EUR,Sent,Paid,2,4998.6,4998.6,15,4165.5,28603.1,0,0,0,0,0,0,0,0,0,None,0.0
INV005427,CUST00280,"Delgado, Ward and Kennedy",Government,IT,East,USA,New Jared,estradadavid@moore.com,(274)333-8005x45228,2024-06-20,Inactive,Net 45,979065,Arjun Kumar,CON00153,Cloud,Enterprise Cloud,20,2129,15060,15,18,Yearly,24,Silver,4,2026,753,753,1017,583,15060,2026-04-06,2026-05-06,EUR,Sent,Pending,3,2710.8,2710.8,15,2259.0,11811.73,0,0,0,1,0,0,0,0,1,Wrong Pricing,3700.07
INV005428,CUST00155,Miller Inc,Retail,Manufacturing,South,India,Port Johnathan,andrewsjeremy@russell-hayes.biz,(350)661-8091x90158,2024-02-28,Active,Net 15,900916,John Thomas,CON00052,Security,SOC,15,1551,17670,5,18,Monthly,36,Platinum,6,2026,1178,1178,1397,1149,17670,2026-07-21,2026-08-20,INR,Paid,Paid,3,3180.6,3180.6,5,883.5,19967.1,0,0,0,0,0,0,0,0,0,None,0.0
INV005429,CUST00121,Stokes Group,Government,Logistics,West,UK,Katiebury,craigsandoval@ferguson-moody.com,001-439-565-2239x55905,2025-10-13,Inactive,Net 60,74071,Arjun Kumar,CON00127,SaaS,HRMS,25,1016,63500,0,18,Quarterly,12,Bronze,8,2026,2540,2540,2601,2440,63500,2025-08-21,2025-09-20,INR,Generated,Overdue,2,11430.0,11430.0,0,0.0,74930.0,0,0,0,0,0,0,0,0,0,None,0.0
INV005430,CUST00159,Arnold-Thompson,Retail,Manufacturing,South,UK,Port Juanberg,josemercado@luna.net,+1-409-796-9308x4887,2024-12-07,Suspended,Net 45,482882,Arjun Kumar,CON00019,Internet,Fiber 300,10,2249,5520,10,18,Yearly,12,Silver,12,2026,552,552,578,392,5520,2026-07-03,2026-08-02,INR,Sent,Paid,2,993.6,993.6,10,552.0,3031.38,0,0,0,0,0,0,1,0,1,Contract Violation,2930.22
INV005431,CUST00222,Nelson-Lang,Government,Finance,North,Australia,Destinyfurt,vmejia@navarro.com,752.558.0010x61817,2024-01-03,Active,Net 45,803019,John Thomas,CON00130,Voice,Voice Premium,5,1259,8200,15,18,Monthly,24,Platinum,11,2026,1640,1640,1822,1537,8200,2025-08-17,2025-09-16,EUR,Sent,Paid,1,1476.0,1476.0,15,1230.0,8446.0,0,0,0,0,0,0,0,0,0,None,0.0
INV005432,CUST00005,Hernandez and Sons,Enterprise,Healthcare,East,USA,Carlsonfurt,dcarlson@king.com,+1-384-651-4627x04828,2025-11-30,Suspended,Net 30,179981,John Thomas,CON00087,Internet,Fiber 1000,10,848,13330,10,18,Monthly,36,Bronze,2,2026,1333,1333,1365,1155,13330,2026-06-25,2026-07-25,USD,Paid,Paid,1,2399.4,2399.4,10,1333.0,14396.4,0,0,0,0,0,0,0,0,0,None,0.0
INV005433,CUST00145,Combs PLC,Retail,IT,East,Australia,North Dawnburgh,kchristian@walton.com,340-983-8663x17797,2025-05-25,Active,Net 15,822042,John Thomas,CON00138,Security,Endpoint Security,15,2914,12795,5,18,Quarterly,36,Bronze,3,2026,853,853,1139,698,12795,2025-10-08,2025-11-07,USD,Sent,Paid,2,2303.1,2303.1,5,639.75,14458.35,0,0,0,0,0,0,0,0,0,None,0.0
INV005434,CUST00401,"Taylor, Saunders and Wright",Retail,Logistics,East,Singapore,Spencerport,christopher97@white.com,(987)858-5756,2025-01-31,Suspended,Net 45,457688,Priya Nair,CON00058,Internet,Fiber 300,10,618,24450,15,18,Yearly,12,Bronze,4,2026,2445,2445,2516,2271,24450,2026-02-07,2026-03-09,EUR,Sent,Pending,3,4401.0,4401.0,20,4890.0,23961.0,0,0,1,0,0,0,0,0,1,Extra Discount,1222.5
INV005435,CUST00379,"Shaffer, Contreras and Christian",Retail,IT,East,USA,East Kimberly,ewilson@bell.biz,+1-860-253-8444x4630,2021-09-23,Active,Net 15,548685,Sneha Patel,CON00008,SaaS,ERP,25,2546,53700,15,18,Yearly,36,Bronze,12,2026,2148,2148,2276,2061,53700,2026-05-25,2026-06-24,USD,Sent,Paid,2,9666.0,9666.0,15,8055.0,55311.0,0,0,0,0,0,0,0,0,0,None,0.0
INV005436,CUST00447,Little Group,SMB,Telecom,West,India,Lake Sherryport,julierojas@brown-mccarthy.com,929-656-3343x244,2022-05-20,Suspended,Net 15,553650,Arjun Kumar,CON00015,Internet,Fiber 1000,10,2546,6930,10,18,Yearly,36,Bronze,2,2026,693,693,811,534,6930,2025-10-31,2025-11-30,USD,Paid,Overdue,1,1247.4,1247.4,10,693.0,7484.4,0,0,0,0,0,0,0,0,0,None,0.0
INV005437,CUST00395,"Lyons, Sullivan and Long",Retail,Finance,East,Singapore,Lake Madison,tyler23@walsh-mccarthy.com,001-401-728-9743x2512,2025-06-20,Inactive,Net 60,902129,Priya Nair,CON00188,Security,Endpoint Security,15,1722,44670,5,18,Monthly,24,Gold,4,2026,2978,2978,3054,2949,44670,2025-08-06,2025-09-05,EUR,Sent,Overdue,1,8040.6,8040.6,5,2233.5,50477.1,0,0,0,0,0,0,0,0,0,None,0.0
INV005438,CUST00324,Thompson PLC,Enterprise,IT,South,India,East William,thardy@griffith.biz,(993)344-9734,2024-08-27,Inactive,Net 60,948850,Sneha Patel,CON00060,Cloud,Business Cloud,20,2259,15240,0,18,Monthly,12,Bronze,11,2026,762,762,845,646,15240,2025-08-08,2025-09-07,USD,Paid,Paid,1,2743.2,2743.2,0,0.0,17983.2,0,0,0,0,0,0,0,0,0,None,0.0
INV005439,CUST00269,"Harvey, Turner and Foster",Government,Logistics,East,Singapore,Davidside,carpenterjorge@vasquez.com,686-624-1502x74564,2025-12-29,Inactive,Net 30,656229,Priya Nair,CON00066,Internet,Fiber 100,10,2347,11170,15,18,Quarterly,36,Gold,1,2026,1117,1117,1256,1056,11170,2026-04-22,2026-05-22,INR,Paid,Overdue,2,2010.6,2010.6,15,1675.5,11505.1,0,0,0,0,0,0,0,0,0,None,0.0
INV005440,CUST00190,"Dixon, Duncan and Duncan",Retail,Finance,North,India,North Stevenberg,josephpreston@hall.com,001-369-631-5727,2021-11-30,Suspended,Net 15,891461,John Thomas,CON00155,SaaS,ERP,25,2493,15400,5,18,Monthly,36,Gold,8,2026,616,616,755,512,15400,2026-07-02,2026-08-01,USD,Generated,Pending,2,2772.0,2772.0,5,770.0,17402.0,0,0,0,0,0,1,0,0,1,Duplicate Invoice,17402.0
INV005441,CUST00203,Chapman Group,Enterprise,Logistics,East,UK,Ortizland,sanchezamy@fuller.com,(705)302-0994,2022-01-05,Inactive,Net 15,660411,Arjun Kumar,CON00104,Cloud,Business Cloud,20,2138,50040,5,18,Monthly,36,Bronze,6,2026,2502,2502,2550,2303,50040,2026-02-21,2026-03-23,EUR,Sent,Paid,3,9007.2,6761.73159882133,5,2502.0,54299.73,1,0,0,0,0,0,0,0,1,Missing GST,2245.47
INV005442,CUST00351,"Simpson, Maldonado and Anderson",Enterprise,Finance,South,UK,Shawfurt,danielrodriguez@martinez.net,6306569067,2025-09-23,Inactive,Net 15,535278,Rahul Sharma,CON00079,Voice,Voice Premium,5,1855,12115,10,18,Monthly,24,Bronze,12,2026,2423,2423,2687,2378,12115,2026-01-21,2026-02-20,USD,Generated,Overdue,1,2180.7,2180.7,10,1211.5,13084.2,0,0,0,0,0,0,0,0,0,None,0.0
INV005443,CUST00063,Allison Ltd,Retail,Finance,East,USA,Johnsonland,kimberlydiaz@herring-johnson.com,+1-375-257-1928x56543,2023-03-07,Active,Net 30,58308,Rahul Sharma,CON00196,Voice,Voice Premium,5,1397,13225,5,18,Monthly,36,Bronze,10,2026,2645,2645,2796,2475,13225,2026-03-27,2026-04-26,USD,Generated,Pending,3,2380.5,2380.5,5,661.25,14944.25,0,0,0,0,0,0,0,0,0,None,0.0
INV005444,CUST00472,Peterson-Mcdaniel,Retail,Education,South,UK,East Kimberly,jasonshaw@miranda-kennedy.com,+1-739-925-2362x292,2025-02-21,Inactive,Net 30,232024,Sneha Patel,CON00062,Security,Firewall,15,806,20985,0,18,Yearly,36,Platinum,1,2026,1399,1399,1667,1254,20985,2026-01-04,2026-02-03,INR,Generated,Paid,1,3777.3,3777.3,0,0.0,24762.3,0,0,0,0,0,0,0,0,0,None,0.0
INV005445,CUST00255,Thompson Ltd,Enterprise,Telecom,South,Singapore,Nicoleburgh,tjordan@price.info,+1-888-797-7828x06479,2024-01-06,Suspended,Net 60,333707,Rahul Sharma,CON00185,Voice,Voice Basic,5,2288,3575,10,18,Yearly,36,Bronze,10,2026,715,715,860,554,3575,2026-07-24,2026-08-23,INR,Paid,Overdue,2,643.5,643.5,10,357.5,3861.0,0,0,0,0,0,0,0,0,0,None,0.0
INV005446,CUST00230,"Nelson, Cole and Allen",Enterprise,Healthcare,East,Singapore,New Heather,jennifersalazar@burton.com,(508)633-1819x58837,2022-01-17,Active,Net 15,854034,Rahul Sharma,CON00158,SaaS,CRM,25,1067,58925,10,18,Monthly,24,Silver,7,2026,2357,2357,2582,2173,58925,2026-07-15,2026-08-14,USD,Generated,Paid,3,10606.5,10606.5,10,5892.5,63639.0,0,0,0,0,0,0,0,0,0,None,0.0
INV005447,CUST00133,Colon-Wagner,Enterprise,Telecom,South,UK,Lake Anthonystad,lwheeler@matthews-bailey.com,614-806-0293x333,2025-12-17,Active,Net 15,436193,Arjun Kumar,CON00187,Security,Firewall,15,1004,16425,5,18,Monthly,12,Gold,9,2026,1095,1095,1228,1071,16425,2026-01-04,2026-02-03,INR,Sent,Paid,2,2956.5,2956.5,5,821.25,18560.25,0,0,0,0,0,0,0,0,0,None,0.0
INV005448,CUST00231,Rodriguez and Sons,SMB,Telecom,South,India,Jimenezburgh,brownmichael@hamilton.org,001-970-710-8220x78113,2025-02-27,Suspended,Net 60,878952,Sneha Patel,CON00137,Voice,Voice Basic,5,2777,9980,15,18,Yearly,36,Bronze,2,2026,1996,1996,2161,1958,9980,2025-08-30,2025-09-29,EUR,Sent,Overdue,2,1796.4,1796.4,15,1497.0,10279.4,0,0,0,0,0,0,0,0,0,None,0.0
INV005449,CUST00236,"Norton, French and Miller",Retail,Telecom,North,UK,Jillton,pamela16@marshall-williams.com,(381)983-2538,2026-07-13,Suspended,Net 60,526840,Sneha Patel,CON00179,Cloud,Enterprise Cloud,20,518,54560,10,18,Quarterly,12,Platinum,7,2026,2728,2728,3008,2636,54560,2025-08-27,2025-09-26,USD,Sent,Pending,3,9820.8,9820.8,10,5456.0,44905.1,0,0,0,1,0,0,0,0,1,Wrong Pricing,14019.7
INV005450,CUST00220,Figueroa PLC,Retail,Finance,South,Australia,New Joanne,lwood@patton-young.com,705.212.9276x63723,2023-11-05,Active,Net 60,271888,Sneha Patel,CON00027,Internet,Fiber 100,10,2630,19460,10,18,Quarterly,12,Platinum,9,2026,1946,1946,2028,1831,19460,2025-09-20,2025-10-20,INR,Generated,Pending,1,3502.8,3502.8,10,1946.0,17770.67,0,0,0,1,0,0,0,0,1,Wrong Pricing,3246.13
INV005451,CUST00381,"Owen, Gordon and Welch",Enterprise,Education,West,Australia,Cameronview,stacyharris@johnson.org,(909)781-9602,2023-03-08,Active,Net 30,194129,Sneha Patel,CON00152,Internet,Fiber 1000,10,1445,15690,10,18,Quarterly,12,Silver,10,2026,1569,1569,1746,1467,15690,2026-06-25,2026-07-25,INR,Sent,Overdue,2,2824.2,2824.2,10,1569.0,16945.2,0,0,0,0,0,0,0,0,0,None,0.0
INV005452,CUST00039,Lawson LLC,SMB,IT,West,Singapore,Lake James,erica21@lucas.org,(621)445-6232x858,2023-10-13,Active,Net 15,341999,John Thomas,CON00073,Cloud,Business Cloud,20,2446,29260,5,18,Yearly,24,Platinum,4,2026,1463,1463,1471,1277,29260,2026-05-29,2026-06-28,USD,Paid,Paid,3,5266.8,5266.8,5,1463.0,33063.8,0,0,0,0,0,0,0,0,0,None,0.0
INV005453,CUST00042,Gilbert-Crosby,SMB,Telecom,South,UK,Antoniostad,scottsampson@garcia-jennings.net,+1-750-564-3171x3900,2022-09-01,Inactive,Net 15,787378,Rahul Sharma,CON00166,SaaS,CRM,25,2859,50550,5,18,Yearly,36,Bronze,12,2026,2022,2022,2127,1916,50550,2026-01-03,2026-02-02,EUR,Sent,Pending,3,9099.0,9099.0,5,2527.5,57121.5,0,0,0,0,0,0,0,0,0,None,0.0
INV005454,CUST00339,Allen Group,Enterprise,IT,North,UK,Haileyburgh,yparsons@barrett.biz,975-601-1117x830,2022-05-26,Suspended,Net 60,748045,Priya Nair,CON00054,Internet,Fiber 100,10,2600,6040,5,18,Quarterly,36,Bronze,1,2026,604,604,805,445,6040,2026-02-17,2026-03-19,EUR,Paid,Overdue,2,1087.2,1087.2,5,302.0,6825.2,0,0,0,0,0,0,0,0,0,None,0.0
INV005455,CUST00225,Jones Ltd,SMB,IT,South,India,Kimberlytown,ohernandez@fitzpatrick.biz,525-269-0877x661,2024-11-12,Active,Net 30,236626,Sneha Patel,CON00112,Voice,Voice Basic,5,2356,8890,10,18,Monthly,12,Gold,6,2026,1778,1778,1783,1601,8890,2025-10-23,2025-11-22,USD,Paid,Pending,2,1600.2,1600.2,10,889.0,8291.81,0,0,0,0,1,0,0,0,1,Missing Charge,1309.39
INV005456,CUST00480,Ritter-Hall,Enterprise,IT,West,USA,Port Michael,natalieblackburn@flowers.com,336.407.7633x691,2025-11-27,Suspended,Net 45,457592,Priya Nair,CON00092,Internet,Fiber 300,10,1927,5200,15,18,Yearly,12,Silver,12,2026,520,452,544,517,5200,2025-09-04,2025-10-04,INR,Sent,Paid,2,936.0,936.0,15,780.0,4676.0,0,1,0,0,0,0,0,0,1,Usage Mismatch,680.0
INV005457,CUST00398,Garner and Sons,Retail,Healthcare,West,Australia,Fowlerview,harcher@baker.com,969-764-4309x85916,2024-01-19,Inactive,Net 45,711616,Rahul Sharma,CON00145,Cloud,Basic Cloud,20,1117,25780,15,18,Quarterly,24,Platinum,6,2026,1289,1289,1393,1123,25780,2025-09-06,2025-10-06,USD,Generated,Overdue,1,4640.4,4640.4,15,3867.0,26553.4,0,0,0,0,0,0,0,0,0,None,0.0
INV005458,CUST00493,"Baker, Osborn and Mckenzie",Enterprise,IT,South,Australia,Castroshire,qobrien@williams-rodriguez.com,001-211-735-9966,2025-05-04,Inactive,Net 60,561603,Arjun Kumar,CON00100,Voice,Voice Basic,5,1890,4705,15,18,Yearly,12,Platinum,3,2026,941,941,1071,755,4705,2026-04-22,2026-05-22,EUR,Paid,Pending,2,846.9,846.9,15,705.75,4846.15,0,0,0,0,0,0,0,0,0,None,0.0
INV005459,CUST00460,"Mercer, Miller and Adkins",Enterprise,Logistics,North,Australia,Kevinmouth,bcraig@weber.org,(896)360-4873x682,2022-06-03,Active,Net 45,451067,Rahul Sharma,CON00035,Internet,Fiber 300,10,2955,17450,10,18,Quarterly,12,Silver,10,2026,1745,1745,1847,1594,17450,2025-10-20,2025-11-19,EUR,Paid,Pending,3,3141.0,3141.0,10,1745.0,18846.0,0,0,0,0,0,0,0,0,0,None,0.0
INV005460,CUST00163,Anderson PLC,Government,Telecom,West,Singapore,East Crystal,macdonalddylan@scott.net,(899)404-1379x7723,2026-07-21,Active,Net 60,365172,Priya Nair,CON00189,Voice,Voice Premium,5,928,10040,10,18,Yearly,12,Gold,4,2026,2008,2008,2213,1970,10040,2026-06-18,2026-07-18,USD,Sent,Paid,3,1807.2,1807.2,10,1004.0,10843.2,0,0,0,0,0,0,0,0,0,None,0.0
INV005461,CUST00115,Moreno and Sons,Government,Education,West,Singapore,Vasquezton,jenniferdavis@merritt.biz,001-257-819-1826x199,2022-09-16,Inactive,Net 30,813185,Priya Nair,CON00073,Cloud,Business Cloud,20,2446,45720,5,18,Yearly,24,Platinum,3,2026,2286,2286,2559,2244,45720,2026-03-31,2026-04-30,EUR,Generated,Pending,3,8229.6,8229.6,5,2286.0,51663.6,0,0,0,0,0,0,0,0,0,None,0.0
INV005462,CUST00377,Johnson Ltd,SMB,IT,South,Singapore,South Heather,carolynrobinson@farley.org,9558044817,2025-02-01,Inactive,Net 60,752164,Arjun Kumar,CON00039,Cloud,Enterprise Cloud,20,2299,53360,0,18,Quarterly,24,Bronze,3,2026,2668,2668,2714,2548,53360,2025-12-14,2026-01-13,INR,Paid,Pending,1,9604.8,9604.8,0,0.0,62964.8,0,0,0,0,0,0,0,0,0,None,0.0
INV005463,CUST00377,Johnson Ltd,SMB,IT,South,Singapore,South Heather,carolynrobinson@farley.org,9558044817,2025-02-01,Inactive,Net 60,752164,Arjun Kumar,CON00055,SaaS,ERP,25,2505,14100,0,18,Quarterly,24,Silver,12,2026,564,564,629,533,14100,2026-06-21,2026-07-21,USD,Generated,Pending,2,2538.0,2538.0,0,0.0,16638.0,0,0,0,0,0,0,0,0,0,None,0.0
INV005464,CUST00215,"Haas, Cooper and Davis",Government,Healthcare,South,USA,New Valeriefurt,melissabrown@faulkner.com,840-836-9656,2025-04-19,Inactive,Net 45,865862,Sneha Patel,CON00129,SaaS,HRMS,25,951,70150,0,18,Monthly,24,Platinum,9,2026,2806,2806,2908,2622,70150,2026-06-21,2026-07-21,EUR,Generated,Pending,1,12627.0,12627.0,0,0.0,82777.0,0,0,0,0,0,0,0,0,0,None,0.0
INV005465,CUST00290,Olson-Collins,Retail,Finance,North,India,Mcculloughfurt,mdavenport@gill.info,001-277-925-1996x63658,2023-12-15,Suspended,Net 45,267285,Sneha Patel,CON00104,Cloud,Business Cloud,20,2138,39440,5,18,Monthly,36,Bronze,2,2026,1972,1972,2181,1918,39440,2026-07-03,2026-08-02,EUR,Generated,Pending,1,7099.2,7099.2,5,1972.0,44567.2,0,0,0,0,0,0,0,0,0,None,0.0
INV005466,CUST00202,"James, Tate and Barr",Retail,IT,North,India,East Misty,kaylawilliams@collins-mack.info,221-923-0940x7778,2023-08-15,Active,Net 45,657847,Priya Nair,CON00052,Security,SOC,15,1551,37485,5,18,Monthly,36,Platinum,10,2026,2499,2499,2769,2378,37485,2025-08-15,2025-09-14,INR,Sent,Paid,2,6747.3,6747.3,5,1874.25,40581.55,0,0,0,0,0,0,1,0,1,Contract Violation,1776.5
INV005467,CUST00301,Stone-Young,Enterprise,Manufacturing,North,India,Port Carolmouth,garrettbeth@villegas.biz,612-807-0496x11080,2025-01-04,Suspended,Net 60,569777,Sneha Patel,CON00090,Voice,Voice Basic,5,773,8895,0,18,Monthly,12,Platinum,10,2026,1779,1779,1786,1695,8895,2025-08-24,2025-09-23,INR,Paid,Pending,1,1601.1,1601.1,0,0.0,10496.1,0,0,0,0,0,0,0,0,0,None,0.0
INV005468,CUST00026,Sullivan and Sons,Retail,Manufacturing,North,UK,Elizabethstad,wtran@barajas-pierce.com,001-574-544-3135x182,2025-09-18,Suspended,Net 30,71959,John Thomas,CON00041,Voice,Voice Basic,5,2446,2740,5,18,Quarterly,12,Gold,10,2026,548,548,718,435,2740,2025-08-31,2025-09-30,EUR,Sent,Paid,2,493.2,493.2,5,137.0,3096.2,0,0,0,0,0,0,0,0,0,None,0.0
INV005469,CUST00167,"Cooper, Thornton and Fitzgerald",Government,Education,East,UK,Lake Jerryburgh,lewisrichard@owen-mendez.com,(360)612-7961,2023-06-26,Suspended,Net 15,717054,Rahul Sharma,CON00054,Internet,Fiber 100,10,2600,14200,5,18,Quarterly,36,Bronze,8,2026,1420,1420,1509,1329,14200,2025-12-29,2026-01-28,USD,Sent,Paid,3,2556.0,1754.1697821837847,5,710.0,15244.17,1,0,0,0,0,0,0,0,1,Missing GST,801.83
INV005470,CUST00043,"Harris, Gallegos and Spencer",Enterprise,Finance,West,USA,Port Molly,kim90@garrison-thomas.com,+1-742-210-2053,2023-01-29,Inactive,Net 30,831474,Sneha Patel,CON00043,Cloud,Business Cloud,20,2765,20120,0,18,Monthly,36,Platinum,12,2026,1006,1006,1139,875,20120,2026-02-26,2026-03-28,EUR,Sent,Paid,2,3621.6,3621.6,0,0.0,23741.6,0,0,0,0,0,0,0,0,0,None,0.0
INV005471,CUST00286,Sims-Gomez,Enterprise,Finance,West,India,Port Debraville,vevans@chavez.org,001-889-535-4492,2022-06-28,Active,Net 15,819299,John Thomas,CON00003,Cloud,Basic Cloud,20,882,47600,15,18,Monthly,24,Platinum,5,2026,2380,2380,2493,2214,47600,2025-08-27,2025-09-26,USD,Generated,Overdue,1,8568.0,8568.0,15,7140.0,49028.0,0,0,0,0,0,0,0,0,0,None,0.0
INV005472,CUST00278,Ruiz-Heath,SMB,Telecom,South,USA,East Kenneth,awilliams@mccoy.biz,(579)298-4076x78997,2026-02-02,Inactive,Net 45,979705,John Thomas,CON00055,SaaS,ERP,25,2505,62625,0,18,Quarterly,24,Silver,11,2026,2505,2505,2554,2459,62625,2026-03-31,2026-04-30,USD,Paid,Overdue,3,11272.5,11272.5,0,0.0,73897.5,0,0,0,0,0,0,0,0,0,None,0.0
INV005473,CUST00035,Pollard and Sons,Government,Telecom,West,UK,Hallchester,floresthomas@hughes-alvarado.com,802.489.5171x8702,2022-03-26,Suspended,Net 30,609042,John Thomas,CON00091,SaaS,HRMS,25,2871,55775,0,18,Quarterly,24,Bronze,1,2026,2231,2231,2528,2121,55775,2026-04-14,2026-05-14,EUR,Generated,Paid,2,10039.5,10039.5,0,0.0,65814.5,0,0,0,0,0,0,0,0,0,None,0.0
INV005474,CUST00265,"May, Mccoy and Gibbs",Enterprise,Telecom,South,USA,North Richard,lee11@wright.com,+1-365-877-2429x543,2024-09-21,Inactive,Net 45,803753,Priya Nair,CON00104,Cloud,Business Cloud,20,2138,48560,5,18,Monthly,36,Bronze,1,2026,2428,2428,2501,2349,48560,2025-11-22,2025-12-22,INR,Generated,Paid,2,8740.8,8740.8,5,2428.0,54872.8,0,0,0,0,0,0,0,1,1,Late Billing,1288.0
INV005475,CUST00301,Stone-Young,Enterprise,Manufacturing,North,India,Port Carolmouth,garrettbeth@villegas.biz,612-807-0496x11080,2025-01-04,Suspended,Net 60,569777,Sneha Patel,CON00073,Cloud,Business Cloud,20,2446,19300,5,18,Yearly,24,Platinum,2,2026,965,836,1056,847,19300,2025-09-06,2025-10-06,EUR,Paid,Pending,2,3474.0,3474.0,5,965.0,19229.0,0,1,0,0,0,0,0,0,1,Usage Mismatch,2580.0
INV005476,CUST00097,Ford-Frazier,Government,Healthcare,West,India,West Whitney,agarcia@wilson.com,(745)373-8757x177,2024-02-24,Inactive,Net 45,67640,Rahul Sharma,CON00080,Internet,Fiber 1000,10,2858,12710,5,18,Quarterly,36,Silver,5,2026,1271,1181,1428,1074,12710,2025-11-27,2025-12-27,EUR,Generated,Pending,3,2287.8,2287.8,5,635.5,13462.3,0,1,0,0,0,0,0,0,1,Usage Mismatch,900.0
INV005477,CUST00377,Johnson Ltd,SMB,IT,South,Singapore,South Heather,carolynrobinson@farley.org,9558044817,2025-02-01,Inactive,Net 60,752164,Arjun Kumar,CON00071,Security,Firewall,15,658,35925,0,18,Quarterly,36,Silver,6,2026,2395,2395,2540,2224,35925,2026-04-07,2026-05-07,USD,Paid,Pending,1,6466.5,6466.5,0,0.0,42391.5,0,0,0,0,0,0,0,0,0,None,0.0
INV005478,CUST00355,Rivera Ltd,Retail,Logistics,South,Australia,Juliashire,john43@cruz.org,709-633-7118,2025-08-18,Suspended,Net 45,539626,Arjun Kumar,CON00185,Voice,Voice Basic,5,2288,5555,10,18,Yearly,36,Bronze,5,2026,1111,1111,1173,1089,5555,2026-03-29,2026-04-28,EUR,Paid,Pending,1,999.9,999.9,10,555.5,5999.4,0,0,0,0,0,0,0,0,0,None,0.0
INV005479,CUST00057,"Taylor, Wright and Davidson",Enterprise,Telecom,North,Singapore,Angelaville,mitchellkathryn@cole-palmer.biz,737-550-6068,2024-11-17,Suspended,Net 45,174046,Arjun Kumar,CON00136,Internet,Fiber 300,10,653,6710,10,18,Yearly,24,Gold,10,2026,671,671,746,589,6710,2025-09-03,2025-10-03,EUR,Sent,Pending,2,1207.8,1207.8,10,671.0,7246.8,0,0,0,0,0,0,0,0,0,None,0.0
INV005480,CUST00289,Armstrong-Williams,Government,Manufacturing,West,USA,North Nathan,kevin70@thomas.biz,7443327018,2021-12-22,Inactive,Net 30,771864,Sneha Patel,CON00033,Cloud,Basic Cloud,20,2578,13200,0,18,Yearly,24,Gold,1,2026,660,660,886,483,13200,2026-07-05,2026-08-04,EUR,Sent,Pending,1,2376.0,2376.0,0,0.0,15576.0,0,0,0,0,0,0,0,0,0,None,0.0
INV005481,CUST00397,Garcia Ltd,SMB,Manufacturing,West,USA,Shaunstad,elizabeth45@smith-gomez.com,597.814.8026x32570,2024-08-26,Inactive,Net 15,225006,Arjun Kumar,CON00118,Cloud,Basic Cloud,20,1997,34760,10,18,Quarterly,36,Bronze,12,2026,1738,1738,1803,1599,34760,2026-05-19,2026-06-18,INR,Generated,Overdue,3,6256.8,6256.8,10,3476.0,37540.8,0,0,0,0,0,0,0,0,0,None,0.0
INV005482,CUST00142,"Caldwell, Hernandez and Davis",SMB,Education,West,Australia,Lake Jenniferview,stephenmadden@marshall-garcia.com,4454561100,2024-05-23,Inactive,Net 45,606542,Arjun Kumar,CON00023,Voice,Voice Basic,5,2072,14050,0,18,Yearly,12,Bronze,7,2026,2810,2810,2912,2720,14050,2025-12-08,2026-01-07,EUR,Generated,Overdue,1,2529.0,2529.0,0,0.0,16579.0,0,0,0,0,0,0,0,0,0,None,0.0
INV005483,CUST00177,"Adams, Newman and Nelson",SMB,IT,South,UK,Normanstad,lgutierrez@martinez.com,001-313-326-1117x8006,2023-10-30,Suspended,Net 30,996369,Arjun Kumar,CON00009,Internet,Fiber 1000,10,2208,29500,10,18,Quarterly,24,Bronze,10,2026,2950,2950,3094,2874,29500,2025-08-27,2025-09-26,INR,Paid,Overdue,1,5310.0,5310.0,10,2950.0,31860.0,0,0,0,0,0,0,0,0,0,None,0.0
INV005484,CUST00143,Kline-Friedman,Enterprise,Healthcare,East,India,Natalieland,lisa21@ross-bryant.biz,001-976-421-2021x697,2024-10-28,Inactive,Net 30,764743,Priya Nair,CON00017,Cloud,Basic Cloud,20,1339,51160,10,18,Yearly,12,Silver,2,2026,2558,2558,2736,2382,51160,2026-01-28,2026-02-27,USD,Paid,Overdue,3,9208.8,6457.505435062935,10,5116.0,52501.51,1,0,0,0,0,0,0,0,1,Missing GST,2751.29
